,maararv_V2E,r_d_ifrs,end_quarter,r_d_cons,f_cash,i_top4,c_barr2,c_d_cont,v40010,v30010,rep_PDF,c_d_late1,r_d_rmed,pohitegevusala,c_d_sales,maa_algus,c_d_o1comb,v40020,v50010,size_scaled,r_d_abper,c_d_vat,f_lev1,maararv_X1,c_d_o1ocomb,f_lev3,f_cfoper,count_tax,rep_tabelid,r_d_pdfnot,f_lev2,f_nprofm,f_d_altman,r_d_invsub,c_finend,f_lev5,alt_x2,c_county,rep_notar,r_d_rlarge,f_lnsize2,oigvorm_arc,c_empl,f_d_loss,v50030,maararv_X2,r_repper,sharefirm1,r_d_finend,c_d_overtax1,c_d_nassets2,c_d_nassets1,r_growth,zmij_x2,v20100,alt_x1,maa_lopp,v30060,f_d_prof,r_d_rmissing,c_d_emplc,c_o1ctry,c_d_end,r_d_intang,maararv_HM,ln_size,c_o1ctryt,c_no_share,maararv_HP,maararv_V2,c_no_dir,r_d_accerror,c_age,c_barr1,f_d_liq,r_d_acc_diff,c_segcm,c_top1,r_d_goodwill,rep_RMP,r_d_xbrl,v64040,f_lev4,maarusearv
maararv_X2,4.332312314329307e-05,8.180098848245853e-05,-0.009067265156830496,0.0008144088719524612,-0.019635918120181766,6.0460957453262114e-05,-0.028806265581631654,0.00214809916803179,-0.0031598424006901403,-0.021167454994996344,-0.00010809930362300389,0.19106897763067032,0.007008946997931637,-0.005651724886713327,0.06410834485981486,0.004645434885643564,-0.0017360911238401859,0.0025748250812746595,-0.005750729118777575,-0.014646099695947249,-0.036640345856048244,-0.04321883987038562,-0.029845267896260578,-0.007170460935181836,-0.0009508652529788662,-0.0026650613397064464,-0.04482815707631931,0.032869042314983395,-0.006977321153691535,0.0016144482245570345,-0.004490466548740552,0.0007900929931637989,-0.010364705735017528,0.0072196295897155646,-0.009442428428937305,-0.008500515130637385,-0.00013914576747852062,-0.005668476591229973,0.001802587117959584,-0.00021538279968732587,-0.06749507203030583,-0.002149137660635618,-0.036742712714780815,-0.003536414315208061,-0.005924147228237284,1.0,0.019949453265458147,-0.0007897485728870346,-0.011473563597837824,0.024538979653836595,0.012550168065786906,0.019496857792770036,-0.0003324607167074821,-0.007774142370540014,0.007349416151147512,-0.018254407700943956,-0.006911152626815817,-0.016790310833841245,0.001983634803408624,-0.10182958590606073,-0.05625490102508189,-0.0038806144569523307,-0.0003169511458707654,-0.00828071335460457,0.07190054178436177,0.020815111997253048,-0.0038806144569523307,-0.0020444162222672435,0.02506896868364416,-0.004476580274394426,-0.005539316861078701,0.0017205598906569403,0.018779397159594247,-0.0006261594451353969,-0.006838188621123167,-0.022211300592169483,-0.0522985720037231,0.001628856913139384,-0.0008103413590180129,0.0007717391449556614,0.009430457391034921,-0.006202508105245992,-0.009155292005297085,0.8933061715414262
r_repper,0.00308216953991561,0.0002205763950022969,-0.017374157846544815,0.004020776962920047,-0.003367603217939161,-0.010966970871500854,0.022419872271421608,0.017472998766153235,0.012859267872015617,0.026327491894596478,0.0028487452253854262,0.06827198236466098,0.0035727642371262847,0.008367437553020943,-0.009867153388006679,0.0017045775909735135,-0.030270862457973304,0.008825001785534572,-0.0067489661143608866,0.05177453477501946,0.46097302561022035,0.07399337767753096,0.011514272339043355,0.004244201709845521,-0.013416290055427956,0.015265921433939053,0.007954525588708048,0.029228405628397687,0.008557766331570545,0.004793528270589493,0.011552327177487892,-0.0016415930352967785,0.02239998907989272,-0.011984003958663572,-0.0005455694160945484,0.011203020912616695,-0.0007425630032270768,-0.008987593073562995,0.0015185140295293502,0.00026418762455331015,-0.0034534501930469875,-0.0029933027095648723,0.013037186421673208,0.04522977399227222,0.002618311640357009,0.019949453265458147,1.0,0.0006254768494677014,-0.006735579203450192,0.016185666131760385,-0.05366201508597891,-0.04858488194776631,0.0005782552788043632,0.014883236144611936,-0.013470541411431971,0.03337621682290777,-0.0008275273782358718,0.020018608460900006,0.07752233951289504,-0.01324902957868161,0.029248255223177234,-0.0032276443262090706,0.00111080819423184,0.00689341750898127,0.0032748888451677944,0.010183870581771157,-0.0032276443262090706,-0.04258553476245816,0.004816638007128212,0.0031731546841042863,0.004292218172032337,7.498330004831628e-05,0.1397308654257751,0.0006052202590537911,0.01120712385548019,0.0221401513562617,-0.00018499060989301804,0.024537936403613934,0.0005767834374472079,-0.020235357971783084,0.005635456178906672,0.004198598288905801,0.015471958030910504,0.020904111489347593
sharefirm1,-0.00015213292834311706,-9.294755262816795e-05,0.0004803209328280915,-9.454987413792049e-05,0.0008253762084741516,-0.0018222247097348693,-0.00035749238847751003,-0.0004039675568806997,-0.00021589062623172562,0.0014504919576974068,-0.00015968082651836332,0.0015333039326641395,-0.00024064601676858678,0.005162798920002745,-0.003785046434717665,-0.00033478073927899963,-4.987585525293487e-05,-4.994997116281898e-05,0.001107806832070212,0.005899016910871102,-0.00048513624276587614,-0.0006962798761544622,0.003026055763883166,-0.0001225492386010267,-3.1965134113001015e-05,-0.00014333833571916147,0.0038357286929335058,-0.00036652162071062864,0.0004545016111140622,-0.0002900308183683593,-0.00018284676233856412,3.9466818451047744e-05,-0.00028630612140558514,-0.0005427180764038743,0.0005341198023936002,-0.00023940880415669242,5.511712711302858e-05,-0.001679017752916573,-0.0002814995706632437,-3.2108876355563866e-05,0.00533575182597225,8.41889585683959e-05,0.0021303057521828454,-0.0019446520697689372,-4.8544639218945606e-05,-0.0007897485728870346,0.0006254768494677014,1.0,0.0005622220494609971,-0.0002746743245722803,-0.0013253382917672208,-0.0008005431101528494,-1.3136618624007598e-05,-0.0004981339734916162,-0.00033375257244939977,-2.2843796554185765e-05,0.00031225319770980574,0.00010480050626732641,-0.0015321212867577749,0.0024626006698341323,0.0029649544767088075,0.0011322334406523547,-1.2204653252575255e-05,-0.00031206563114886683,-0.00017431869393016658,-0.024115174062141646,0.0011322334406523547,2.1562884432973705e-06,-0.00016128547548356094,-0.00016347496224689145,0.006826102326870721,-0.00012149635705659779,-0.001658439313958683,-3.6536405931132245e-05,-0.000273492978150921,-0.00028887208454104986,0.0036132451742845184,0.00020254345337075976,3.78278502929437e-05,-0.0002467110823795895,-0.0002493500106753856,0.0002619993249895496,-3.353152375092025e-05,-0.0008292655429574932
r_d_finend,-0.00024562329245160936,-0.0007059180699885313,0.6943580482894065,0.001245399463797054,0.0069037431471386645,-0.026937081782027247,0.011386951990880785,0.0226835976088954,0.005770651720962302,0.020706925354942406,-0.0019865582879641614,-0.04409179940358326,0.0030858252151926904,0.007884361181769254,0.015053358242447913,-0.4371839838393252,0.0001893889720434331,0.0019326119678052143,-0.00012463867292994578,0.024402640499638893,-0.030145346674428402,0.023887920838878307,0.006930628811161264,0.004514595438690327,0.00103700236809597,0.003105740650764972,-0.0034334641881637643,0.009716319340627938,0.01227832491965907,0.0036024350730561646,-0.0005634691822394937,-0.0009143071302136292,0.008391320290835218,-0.015394327547657667,0.8982692967247538,-1.7071641047884158e-05,0.001376681502889482,-0.005154192661465803,0.007061260304420722,-0.0010369492179852866,-0.008077264358016072,-0.005428952430114104,0.011221171789448469,0.014701808114722657,7.262870768503177e-05,-0.011473563597837824,-0.006735579203450192,0.0005622220494609971,1.0,0.005713502827659154,-0.0447324884139859,-0.016700469964812954,-3.21243064458014e-05,0.0004966737018970856,-0.00434800066371446,0.013646602936671623,0.5224338724015242,0.016597894730149488,0.004933996132895343,0.012445936689118357,0.011372365224910143,0.001586220930691715,-0.008986952267867434,-0.00023988262273994692,-0.0158518946066438,0.017345393101355678,0.001586220930691715,-0.009748812970823723,-0.04683255060596836,-0.0007218936775153064,0.009035657669987303,-0.0010967491111219542,0.09125463357203262,0.0007111180574692667,0.005326810775052956,0.006651469815251295,-0.020356970490668053,0.006069782991378826,0.0011244621029869455,-0.01586048546010387,-0.005606011554205289,0.002870426182681448,0.005821236298340271,-0.02199727768529379
c_d_overtax1,0.0018557087763922233,-0.0013664375772762204,0.008678411225728289,0.0042967119333585935,-0.007625419154194021,-0.002091617498953799,0.02320777324812988,0.04511850632784056,0.01680801109347082,0.034254415478551445,0.004646057198450485,0.05807420444636415,-0.0032091449571277396,-0.02352070627083842,-0.02715385130670521,-0.0029577805878119403,-0.0019005223064752206,0.016346604230499846,0.004206726739360357,0.057801570845951826,-0.01735271972540369,0.09847483460802427,0.09666094129464343,0.023030642433170687,-0.0010409249830972236,0.01442191527014331,0.0060217627538716135,0.783087650067479,0.006077196099840179,0.0037182779054616972,0.013201798078036297,-0.005215402225350805,0.03790808333919715,-0.0059540761468795484,0.006328938273866144,0.010019259817193912,0.0009936464781660223,0.0035891746354121956,-6.015720028168669e-05,-0.0005318435811034493,0.04570631875774565,6.35560416022768e-05,0.06413479301849109,0.012333181736085186,-0.006349536054439651,0.024538979653836595,0.016185666131760385,-0.0002746743245722803,0.005713502827659154,1.0,-0.02520090597443245,-0.014218088567026974,-0.0006339425274020098,0.0162014516398158,-0.02087644950455723,0.037918626059428924,0.0006734620261928266,0.027272194463501244,0.012090606420095636,0.04233451125460736,0.07436500669476685,0.004106921589256601,-0.00034697068288551305,0.004749880389453381,-0.0016109186779763032,0.0026696410007884326,0.004106921589256601,0.0006864251692233426,0.007312502484286529,0.0011999030991837187,-0.0015647986677232678,0.005548325505241319,0.028519308881396636,0.003191525109578487,0.025885856551131382,0.0044802692161904105,0.022325655557392465,0.00501913186660885,-0.0011383132514112405,-0.009455262372736193,-0.001752297613991812,0.0025152595876177645,0.015963247236540024,0.028018973977840558
c_d_nassets2,-4.760212497612956e-05,2.176426947411335e-05,-0.04453446653502645,-0.006787323092392236,0.0013680973099549306,0.020818805890668722,-0.05041955651167809,0.0146784532470026,-0.0355151221316508,-0.1052176736608885,-0.005887438919970446,0.013048130863784913,-0.00929691389322718,0.01228998377299316,0.1150015605843412,0.029256836797561976,0.006335588267237659,-0.02165818784527159,-0.01583168490291723,-0.33308001941851034,0.057191130460478454,-0.12205460278067909,-0.06720278356978825,-0.002465418923289109,-0.001250772245310013,-0.0314166784832848,-0.07048407192639329,-0.03371611388353401,-0.013478850846261504,-0.012113668271683926,-0.027521586925665108,-0.0006475630869751573,0.003105905735701304,0.061800915088581175,-0.04419692284201761,-0.02890925761364067,-0.031007949553353915,0.023063557535259453,-0.0023299376622772424,0.0014325186388987803,-0.15896501481939782,0.00036066714904812866,-0.07388494184840118,0.0071472681033428785,0.0031026956774802355,0.012550168065786906,-0.05366201508597891,-0.0013253382917672208,-0.0447324884139859,-0.02520090597443245,1.0,0.4966791199326992,-0.000890803347458443,-0.04158342122696477,0.02727526115725856,-0.09523115261207771,-0.03491970809618978,-0.05637650492662465,-0.05270894075096741,-0.02176392573701097,-0.0995572412941881,-0.01633783018703294,-0.00041691890110867727,-0.02375807969885622,0.016260884302911883,-0.0019012939874656378,-0.01633783018703294,-0.00734003856870881,0.008258207322793198,-0.0007279994439713935,-0.012150599054907668,-0.0009879674450815816,-0.14424415206169672,-0.001327636896026353,-0.028304559513003563,-0.03469554013710453,-0.09927272314075239,-0.020881350987313935,-0.0029482862191702233,0.02362853303061302,0.00039542446126332415,-0.01064917877123787,-0.030507940109529574,0.014700870953828188
c_d_nassets1,0.001910326581758212,-0.0028400931941562116,-0.016889668322308992,-0.0029675882725018433,-0.05130219317500934,0.0028163054300869754,-0.0485692225531561,0.10829378683101368,-0.017887946745059065,-0.054281880348231316,-0.0020341532122821523,0.02038249710688854,-0.0058699371981706105,-0.022955869496858277,0.1888616750573583,0.016302357142428846,0.009973110672528505,-0.010810319658780407,-0.008079411070437505,0.09402647693086258,0.025279913810622154,-0.07699486223085249,-0.0804027616741443,-0.0019913990192227467,-0.0006212324580368358,-0.018141282517181164,-0.043578978242146994,-0.01798795070976907,0.00033920949647651624,-0.006016606096336806,-0.017240936881008893,-0.00018602157199656928,-0.02760011362149217,0.10906346442522515,-0.01647925491482023,-0.022106097520976403,0.0006918575073821888,0.00030686649542479286,0.007210918283699141,-0.001242517026130769,-0.19032159364418505,0.0026948948893838437,-0.05414110647125303,-0.04876965749445504,0.001225771628164787,0.019496857792770036,-0.04858488194776631,-0.0008005431101528494,-0.016700469964812954,-0.014218088567026974,0.4966791199326992,1.0,-0.0006239414056448603,-0.03130835048491298,0.01844683003746207,-0.13842698587286523,-0.015562711086399927,-0.028481946925909638,-0.06834780317617288,-0.010360929520200741,-0.07664868540513253,-0.0015999976386431986,-0.00020707491288596326,-0.015428240617916542,0.024844357751750822,0.025266931818915653,-0.0015999976386431986,0.006584465793685222,0.009722615869107392,0.0014809998639681457,-0.008841594844519995,-0.0022177561909218725,-0.08102436497845536,-0.0006881267715341392,-0.0223216620845811,-0.004586187778834186,-0.18621095005800975,-0.010271896328689169,-0.0014643522046471767,-0.004583487611776048,0.001487964004341689,-0.005414632893252324,-0.01826878160571036,0.023172935892646514
r_growth,-1.4011416684736259e-05,-0.00011296143226416609,-0.00015754255019583655,-0.00012176609422610011,-0.0008201358061312499,0.0007969716871030806,0.0013007670690177206,-0.003306903973793298,0.00075719647461632,-0.0006347726431710448,-0.0001572665715054787,0.0032671884502649346,-0.0002808010412789711,0.001629301556282635,-0.0032739375264530337,1.6713415149833057e-05,-4.9519941073324903e-05,0.00015548719017507984,0.00048248321246228634,0.0008338845996258312,-0.0010111023588720441,-0.0010997502143332129,-0.00010775140944434549,-0.00020452889718908083,-2.7122304036687088e-05,0.0002443341024845177,0.005564752002092943,-0.0008167428794952823,0.00016277589049933428,-0.00024168072228037202,2.9966169935275582e-05,4.6926901567421465e-05,-0.0003180659344791056,0.0007382977527746929,1.8277174892514372e-05,0.0001452305535970485,4.1274725764955056e-05,0.0002554434417559853,-0.0002101036758205128,-5.7311687319709394e-05,0.0037611998267825593,9.91945735789411e-05,0.0009321007832294615,-0.0025523396926057803,-0.00011113142935077985,-0.0003324607167074821,0.0005782552788043632,-1.3136618624007598e-05,-3.21243064458014e-05,-0.0006339425274020098,-0.000890803347458443,-0.0006239414056448603,1.0,7.815032647754315e-05,-8.66675285677216e-05,-0.0017405845662447508,-0.00017559249489220292,0.0007456225318240475,-0.0036615801957648486,0.0014581186764639972,-0.000625499771941886,0.00022320307153601515,-9.040655672454493e-06,0.00020746599233823336,-7.071023132895822e-05,-0.000633897938446931,0.00022320307153601515,1.3593933217811879e-05,-0.00011312213230290888,-3.263257387031201e-05,-0.0004013249540075976,-0.00010391033117193602,-0.001994895774361043,-3.0113259575450718e-05,0.0002754595230698371,0.00011007401126447876,0.003251454730935164,0.00023660740845142539,-5.644376270380797e-05,-0.00011740122379555355,4.168687271883571e-05,0.00019843716452084395,-9.26916234030908e-05,-0.00037610385933681907
zmij_x2,-0.0017419309238464232,0.00030396034132124913,0.00046090336174491704,0.0039530346406010585,-0.03693765161119932,-0.005966300771882062,0.21248990638044538,-0.03496957159870914,0.5362242359839849,0.03650609446937763,-0.009316586962898717,0.005044939425541156,0.018073148588661374,-0.03311808561206934,-0.0750787450979829,-0.007392749503306892,-0.0025726364701533925,0.49967438966223193,0.03428504077536721,0.12648682068002798,-0.011890723042537198,0.12695822091447131,0.4755998896675562,8.184255650406488e-05,-0.001409045063604725,0.3417564036080834,0.14747934085135297,0.025246492764489814,0.008698755413767793,-0.013646532807522723,0.5761908275585882,0.0030933535239298024,0.2648521825468564,0.03501121585459875,0.0030028275441825233,0.6118689235805062,0.0021018237112008175,0.032467342643181574,-0.010099897763420993,0.0009294316384339168,0.08780645025620332,-0.0034906785866263895,0.0211031050085227,0.02283676671806698,-0.11245664730570902,-0.007774142370540014,0.014883236144611936,-0.0004981339734916162,0.0004966737018970856,0.0162014516398158,-0.04158342122696477,-0.03130835048491298,7.815032647754315e-05,1.0,-0.025010545802322485,-0.10536643886406216,0.00757913247136286,0.241413711706154,0.023429754773151047,0.10218508290159774,0.031026116518900262,-0.0016253507845517801,-0.00046967585164559966,0.048735201766913455,-0.002001918685577453,0.008710698848922435,-0.0016253507845517801,-0.0017776970190854931,-0.005590029786421584,-0.0012181101886721952,0.010588080841272935,0.00594069060946129,0.01997983458193913,0.003710422136189266,0.22642126665357787,0.09162836652886089,0.05247488675431632,-0.0035994818562346473,0.007105631791367218,0.002160730881260996,-0.0068320896306503535,0.013237119923907307,0.45082455157433077,-0.008799174218830506
v20100,0.0011132915943929456,0.0027270976216931552,-0.004724003317062164,0.0033234723309849253,0.011370773970125234,-0.009237815136821443,-0.03333378774080342,-0.0006691563645524198,-0.023644201264084085,-0.025584757083486648,0.005967693645564186,0.0083971840087338,-0.0051083991526216545,0.03959612918675809,0.08316529283101404,0.0027841138886417088,0.0006236780770740728,-0.01617260044229066,-0.0022493663420821344,-0.058744110805044436,0.003961598180906444,-0.11697740327514308,-0.07489979268116188,0.0008450685728953628,-0.0007584117111548224,-0.020343435249269123,-0.03215966371628164,-0.02285269894410924,-0.007060288521183916,0.008624990053971987,-0.017402240327335648,0.0007264587317090293,-0.0326273539721176,0.00960384984121233,-0.003790688183403524,-0.017991153494930898,-0.0011037868564980236,-0.015092352187737364,0.006248997244916444,-0.002346632895897286,-0.12176792758553694,0.0037255242158428796,-0.06665353263836706,-0.01684149614444157,0.003006926234198548,0.007349416151147512,-0.013470541411431971,-0.00033375257244939977,-0.00434800066371446,-0.02087644950455723,0.02727526115725856,0.01844683003746207,-8.66675285677216e-05,-0.025010545802322485,1.0,-0.02253500297383578,-0.0013744674077232916,-0.04945186812497299,-0.030795428682329085,-0.0028949382854018824,-0.07586089768775314,-0.003156998035992943,0.00029684826220483006,-0.00011990809773290153,0.0024698513812361446,-0.02041776245361793,-0.003156998035992943,5.786901683009262e-05,0.0016478626298122212,0.0014451418135358936,-0.0008216326337391522,0.0010468501602338908,-0.016904178538542904,0.0006440635348273727,-0.01585112270006754,-0.033981399475999,-0.06641820837656841,-0.0014068598517464658,0.001261293953608157,0.005043323512884757,9.104410636601447e-05,-0.005986913841373276,-0.025447483191544926,0.007761803860912439
alt_x1,-0.00227750413110408,-0.016698030768819736,0.009057985958316798,-0.023921056968181507,0.043853878046366215,-0.017276808769639145,-0.26691202145082005,-0.02997475406002513,-0.08431496608048815,0.16124829848291403,-0.041098072059885866,-0.01271087403732929,0.009302989830561192,0.05046526640387476,-0.21708814551954334,-0.011124712754497277,-0.005618439688034648,-0.04425607168870087,0.006960879439353988,0.1130692218403877,-0.0609472900285527,0.14617330916789054,-0.04683723215735832,-0.009904327125032038,-0.004214226178577759,-0.033408865705791845,-0.07413612054292765,0.0425315983402178,0.021079081848391322,-0.06033688696154,-0.05528685334862021,-0.0013618670342575906,-0.19487346983894616,-0.01403634701808658,0.01130432343714113,-0.06608329183874649,-0.0017559982762448676,-0.034803567324038054,-0.04313590460199888,0.002455091240253015,0.23586822651122077,-0.0007144463955921814,0.10832290417402075,0.027087848182708155,0.009701950165440898,-0.018254407700943956,0.03337621682290777,-2.2843796554185765e-05,0.013646602936671623,0.037918626059428924,-0.09523115261207771,-0.13842698587286523,-0.0017405845662447508,-0.10536643886406216,-0.02253500297383578,1.0,0.01087219432956137,-0.16257311482626083,0.09169695565349079,-0.0492747585492964,0.17048828869127297,0.0031801320257889014,0.0021324873453114393,-0.03259275866440538,-0.011521314522495092,-0.017474874328203476,0.0031801320257889014,-0.005309012990019848,-0.007147402950939383,-0.0028723195179684415,-0.0029681875691479386,0.007368593649441676,0.08086480333137484,-0.005492995035485944,-0.2929715828628413,0.015474289669371696,0.2168769014715852,0.0054869507134653875,-0.007065654438864663,-0.0005011918785596455,0.007265320095158413,0.010370177788582248,-0.05096904613848454,-0.022150251806821373
maa_lopp,0.00012620271921555032,-0.0013609910040321038,0.29159802076418606,-0.002391736076107613,0.0060138833636996574,-0.017713509613446317,0.012072992630921991,0.02006982171489534,0.009380201933799986,0.020763367009173476,-0.0049032688736761615,-0.019560910138451983,0.0019686579703325387,0.008296283417744087,0.017476568134182652,-0.5343079218360829,0.000870845608895303,0.006281845354642169,0.00021778870456031136,0.022387934907470302,-0.02238391735825684,0.02760087102569703,0.010057697546185953,0.0040011019278398605,0.0005673911311834948,0.006815561028316663,0.004630251107978464,0.005099099695584896,0.012181385524088874,-0.0007324682252636547,0.0033189130213339695,-0.0005775701929365658,0.009167150004720943,-0.007523086855265672,0.5034889531574951,0.006338847141779197,-0.0002749383714287438,-0.006691933477458221,0.004396639421069804,-0.002155296054796703,-0.012617866753147505,-0.0032129690472140443,0.0028448395684831577,0.015642609051377855,-0.00031181373294089155,-0.006911152626815817,-0.0008275273782358718,0.00031225319770980574,0.5224338724015242,0.0006734620261928266,-0.03491970809618978,-0.015562711086399927,-0.00017559249489220292,0.00757913247136286,-0.0013744674077232916,0.01087219432956137,1.0,0.01662727947054644,0.005385914091705722,0.02172664466467498,0.00639095719806351,0.004582627880731052,-0.0007151097952419322,0.0030346588164559757,-0.007576479040788089,0.007561447706643195,0.004582627880731052,0.0001919647559018583,-0.03575373863203116,0.00037692950364170595,0.011307579418133474,-0.0011957395109147271,0.077396390381137,0.0005337170905615785,0.007679806609945983,0.0074010023164875075,-0.020000851949504385,0.008020663449259854,-0.0016872394056558064,-0.011671985995931732,-0.007204728016266759,0.004511390975593636,0.006653134458741395,-0.014174537280834584
v30060,-0.004592046169497444,-0.0010260290956546677,0.010656217485748506,0.0032646057722085955,-0.05119789377479885,0.028861244201517228,0.4913044198352708,0.013084823153299592,0.28640239506422593,0.1104688099726234,-0.007438695845853703,-0.01712534099165926,0.02099957089399668,-0.06659533854661613,-0.09650197996969193,-0.01652236714241723,-0.0021608384133690022,0.2716626540084135,0.03625788099655647,0.24005546639637243,-0.03175236413145144,0.20118383472337573,0.1606928301866397,-0.000987031028509808,-0.00023348686727812698,0.17641061135500097,0.19172730136010158,0.04702799721691271,0.014902180880538162,-0.012414573656118545,0.22304579753670445,-0.0009823045620562807,0.15678074431704928,0.0015301880802051108,0.01558314640376748,0.1523414283558407,0.0020333690489536226,0.07373441293962443,-0.007439286394964838,-0.001032386113523321,0.13242297263385555,-0.02844884668224011,0.08494388614146126,0.060641326829475824,-0.022238018169353675,-0.016790310833841245,0.020018608460900006,0.00010480050626732641,0.016597894730149488,0.027272194463501244,-0.05637650492662465,-0.028481946925909638,0.0007456225318240475,0.241413711706154,-0.04945186812497299,-0.16257311482626083,0.01662727947054644,1.0,0.05531005750084889,0.0937225439486642,0.10371072868754436,0.0020380352730966634,-0.0004272752307853941,0.021085434106542154,-0.004545374502484404,-0.011552277048546966,0.0020380352730966634,0.0006291035382499836,-0.003830612011445591,-0.004490235525094396,0.019008922532263967,0.0030826533069270223,0.1108729908289332,0.029610048909474294,0.23688172395784035,0.10624218853528318,0.05973163593438763,0.0040129884972263255,-0.0008415124444744234,-0.007965728875450585,-0.008248966037811514,0.018599141007706325,0.26436198020124374,-0.01788478065549225
f_d_prof,0.0004044332292049402,-0.006968191907589371,0.001716353783590933,-0.013509024226807644,-0.02920646652140429,0.008817560445499362,0.04034277598125868,-0.009945153011663481,0.02860607204559268,0.06080151583001162,-0.025537957203298305,0.07435837762047072,0.01868522716783899,0.021052665418508476,-0.11837905624347511,-0.007284139977965259,-0.006997542173696906,0.019651574613352846,-0.02751070085741916,0.12452757816026738,-0.1485185157863674,0.13043488531383432,0.059240174689734165,-0.028901479945242316,-0.0038325866758103506,0.027059836611481862,-0.014426720794450365,0.015692372955860474,0.013633624396526472,-0.03711841527290718,0.01962444810460544,-0.006146939701442972,0.1066900349065251,-0.012847722588677477,0.0037042502663489647,0.01664309415161644,0.001823726213142647,0.014851146264995365,-0.027952099926403757,0.0034625846248066395,0.10475932785057447,-0.00631189921297347,0.11032962120064636,0.3951140769739152,-0.0022401180850069643,0.001983634803408624,0.07752233951289504,-0.0015321212867577749,0.004933996132895343,0.012090606420095636,-0.05270894075096741,-0.06834780317617288,-0.0036615801957648486,0.023429754773151047,-0.030795428682329085,0.09169695565349079,0.005385914091705722,0.05531005750084889,1.0,-0.07112180253622956,0.10122210244002437,-0.0011578370086285932,-0.001277513017477052,0.005190446778864564,-0.00568318493777375,-0.01003444036508971,-0.0011578370086285932,-0.013866692289997939,-0.006941433663365508,-0.00024047547266385568,-0.0009707061472241907,-0.0026275328454284574,0.10357953206009075,-0.0010115262294236006,0.02860356665687184,0.02454950669307225,0.13180726434493623,0.006711935179335919,0.00040862512532465487,-0.0017957758842891641,0.005814064831363872,0.006274262913526314,0.03364490386659196,-0.0064252692391246705
r_d_rmissing,-0.005613016079665602,0.008499124352787192,0.01184535877434055,0.01633369310984283,0.20140154859641957,-0.023053733518987124,0.20034840877936336,0.0179217147498397,0.049083645938740955,0.17073032127638543,0.02128584885375366,-0.06440869889746369,-0.11222525282330893,-0.021052655565637655,0.005323387418146574,-0.022093649215888658,-0.0004097438297256171,0.027069870781124848,0.049281853259842925,-0.010477937645171406,0.058788106034034546,0.04450773697260441,0.026387378779546944,0.03340733772153278,0.0020431685743559714,0.0022081099806283222,0.30103354268121585,0.057500194626609415,0.04954285916209269,0.036480793064522905,0.05120009194674888,-0.0017114849281665788,0.021339003332493833,0.026962742851906505,0.017689897478601363,0.07536785338316054,-0.0028804369651064345,-0.012566063416309253,0.03519336432443885,-0.01262272944234134,-0.007670002564431032,0.005414273066822982,-0.007246256900746041,0.002956939747115386,-0.007224503294441633,-0.10182958590606073,-0.01324902957868161,0.0024626006698341323,0.012445936689118357,0.04233451125460736,-0.02176392573701097,-0.010360929520200741,0.0014581186764639972,0.10218508290159774,-0.0028949382854018824,-0.0492747585492964,0.02172664466467498,0.0937225439486642,-0.07112180253622956,1.0,0.015096880482548033,0.01683482459428698,0.0014766824709104606,0.06597718928718527,-0.025223822475968667,-0.09364273345398394,0.01683482459428698,0.020740226054733163,-0.017694942254926273,0.0011130728378422959,0.010339597285164839,0.013423953187474831,-0.10964572943164964,0.003160720114344371,0.018669737183430624,0.05645204828051535,-0.03012594002496375,0.017051573761025146,0.007910629728319839,-0.053730921974196925,-0.04984759147246938,0.029585896885260803,0.05215824664508536,-0.09118237109656294
c_d_emplc,-0.009941144862434258,-0.009926761372055008,0.009133598938775009,-0.014126018591616711,-0.020510369234368345,-0.010959835350157826,0.11070443361067052,0.62175119887815,0.02390983944609104,0.08707247805377258,-0.023512912657475942,-0.10764325265428973,0.015229198219422932,0.02062337455700715,-0.3490764704658367,-0.009987398781090522,-0.0030413865596579845,0.023878321147579016,0.015213240066332994,0.22278851742041694,-0.024733688145774545,0.3113400076233417,0.3109605676064668,-0.012758002916067167,0.00023514194626047201,0.04739081513454979,0.11839857768907545,0.08597765658295957,0.020860783319327007,-0.03454336728857973,0.032130571778938605,-0.0007628995856099122,0.1043818993832606,-0.034345913731607586,0.00808989761999917,0.03231438821676058,0.0009926989474632472,0.06077461257206288,-0.026256999744884463,0.00490597812167325,0.44991497216502624,-0.008110577758627191,0.6653227003797,0.039988116832305236,-0.002451170729746522,-0.05625490102508189,0.029248255223177234,0.0029649544767088075,0.011372365224910143,0.07436500669476685,-0.0995572412941881,-0.07664868540513253,-0.000625499771941886,0.031026116518900262,-0.07586089768775314,0.17048828869127297,0.00639095719806351,0.10371072868754436,0.10122210244002437,0.015096880482548033,1.0,0.006544861607611164,-0.0011888870000025,0.03241600480146558,-0.011743217368793296,-0.08403799125311379,0.006544861607611164,-0.007393722945374078,-0.00846713151059576,-0.01098871948549723,0.008307623359768373,0.008752406185868665,0.08477399165967306,-0.00237421243676741,0.04464961323645729,0.121745436274859,0.30070939115749473,-3.3872290724337416e-05,0.0012711990354513313,-0.006496957598626815,-0.0025190455072182693,0.03242643509627918,0.05367947650519632,-0.05887722029353026
