,maararv_V2E,r_d_ifrs,f_liq,end_quarter,r_d_cons,f_cash,i_top4,c_barr2,c_d_cont,v40010,v30010,rep_PDF,r_d_accanomaly,v30030,c_d_late1,r_d_rmicro,pohitegevusala,c_d_sales,maa_algus,c_d_o1comb,v40020,v50010,r_d_abper,c_d_vat,maararv_X1,c_d_o1ocomb,r_orddiff,f_lev3,f_cfoper,count_tax,rep_tabelid,r_d_pdfnot,c_d_o1est,v40040,r_sizeg,v30080,f_d_altman,r_d_invsub,oigvorm_initial,zmij_x3,maararv_V2T,c_county,rep_notar,r_d_rlarge,f_lnsize2,oigvorm_arc,c_empl,f_d_loss,v50030,maararv_X2,f_d_roe,r_repper,c_d_o1for,sharefirm1,r_d_lowqual,c_d_overtax1,c_d_nassets2,f_dsi,c_d_nassets1,r_growth,zmij_x2,c_sizeg,maa_lopp,v30060,f_d_prof,r_d_rmissing,c_d_emplc,c_o1ctry,c_d_end,r_d_intang,maararv_HM,ln_size,c_o1ctryt,c_no_share,maararv_HP,maararv_V2,c_no_dir,r_d_accerror,c_age,r_d_rsmall,c_barr1,r_accr,f_roe,f_d_liq,r_d_acc_diff,oigvorm,c_segcm,c_top1,f_d_roa,r_d_goodwill,rep_RMP,r_d_xbrl,v64040,r_inv,f_lev4,maarusearv,v30100
v30010,-0.00030865480239177293,0.16827116977515857,0.002397429643091919,0.0004960202105866296,0.07325254854654316,0.010789651837779217,-0.008683419504763147,-0.005619009297172892,0.00565559010627354,0.04619162468812649,1.0,0.14739712340391797,-0.0015825528880417687,0.2529209383557268,0.004249203035924104,-0.006666661616430534,0.003712374145541971,-0.00630702899141869,-0.0016159032728258042,-0.0005878850004805675,0.04722588253941307,0.3447676801669182,-0.0035290189291959802,0.013459159115900747,-0.0007997765629982277,-0.0011079598864212111,0.028711904321828782,-0.005455526245683856,0.008451561396552175,-0.0061593968795774345,-0.05253283593807148,-0.001956225534037786,-0.010907268578850724,0.3493817883105293,0.0019469455193825915,0.2468567861528673,-0.008614943009890188,0.027104309584986466,-0.017161988115033028,0.002397429643091919,-8.689565323607131e-05,-0.007978222224686162,0.009743979230551593,0.0005013447225632024,0.019848295924644002,-0.07485303526978199,0.0418595512254268,-0.009577799086190497,0.0502738927425527,-0.0020351482852352166,0.004739363450974228,0.0017186833610235562,0.010989772086290147,0.010196096727454794,-0.0013918089371860618,-0.005231695297018903,-0.010660241952373991,-6.467105550368146e-05,-0.008275245264395062,0.00020947166869756163,-0.00024702296845071617,0.27988697703242127,0.001818288977561996,0.032999926912841746,0.0008428421876504773,-0.00035345614207182364,0.011754205321148523,-0.0006107544040468116,-9.934815330007345e-05,0.021722988071778027,-0.0005646921376914791,0.006090325073411146,-0.0006107544040468116,-0.0024621287351059193,6.876136073534734e-05,-0.0003357923767490337,0.022894414215417627,-0.0005565116726988612,0.01811352291763472,0.0023100739068624182,-0.00016016265111497798,-0.00012575367074339338,-5.063600352544656e-07,-0.013574959395621025,0.013681668231928155,-0.14567089319726223,-0.002812874740418029,-0.0014117836108770295,0.0030982539121572204,0.00047604585692611256,-0.0013597597557936708,-0.0001859542603569551,0.001315142887152233,-0.0041116066918196505,-0.002264760732874252,-0.002115694440199922,0.009642996009022829
rep_PDF,-0.001080000920054569,0.5185446272157153,7.769014822508788e-05,-0.007012584494494286,0.4096039158651122,-0.01669336017065932,-0.00905237696737778,-0.012056647678888692,-0.023243128123078636,0.11814656911529099,0.14739712340391797,1.0,-0.002341852415768686,0.07937119093157509,0.014286794569328673,-0.006657742548499838,0.00314112406292689,0.010619911188407388,-0.002300093142994796,0.008533199029587456,0.09797667048562105,0.028493907544077674,-0.0018296585907372422,0.006539698530848662,0.005735717114968126,0.0010173461752429939,0.031635024157884634,-0.005983629082582642,-0.000536617757352893,-0.0016923429241677726,-0.33116015328190124,0.44730684687135747,-0.024536850018182416,0.2853377683475564,-0.029417759741220004,0.24227372733605834,-0.013868394297674948,0.12396876241763505,-0.027691662149789048,7.769014822508787e-05,-0.00010990647947777376,-0.009500487105794738,-0.0021266897279094256,-0.0006456259120571163,0.007975834008933574,-0.11429670338845223,0.10323434618708546,-0.019430447504013827,-0.0756649154335518,-0.002850190116370457,-0.02443871323579454,0.002776137567936629,0.024745634711146162,0.01216413203667673,-0.0019613991393941047,-0.002506294233806774,-0.011890329488250131,-0.0003162116809093503,-0.009113910476091705,-6.612090901786843e-05,-0.0003028566247472629,0.37001449305131756,0.002196637727616663,0.1293977061623423,-0.023341059034102583,0.030113419708640878,-0.027681325537824597,0.005559687094845089,-0.00015543174777310107,0.02595788761166809,-0.0011035425996354484,-0.005317770891904026,0.005559687094845089,0.009119682299962566,0.004056823032957847,-0.0011212124583637971,0.027692207615054275,0.000989950990809632,0.012107999146549307,-0.02724779121803758,-0.0006470539313044708,-0.00032722507014811095,-1.9258019613745474e-05,-0.012665845857406825,0.04196014590748857,-0.229476947828808,-0.05194202531266022,-0.013753741839285884,-0.02483280202362058,-0.0013942103237847812,-0.0027277958010353573,-0.003846463857354608,-0.0015502460447791725,-0.007845480267445174,-0.008474446957629545,-0.0006094767098212701,-0.0045347640065457944
r_d_accanomaly,0.0031025171783075744,-0.0008265397182636128,-0.0008063537940496623,-0.005255257180676068,-0.002707579433320295,0.02308057355194764,0.0024783489189172787,0.056831880183842685,-0.003312487220495675,-0.0016644705560302767,-0.0015825528880417687,-0.002341852415768686,1.0,-0.002544552676651251,0.005004995524469884,-0.007267019284143877,-0.003000316766245676,0.012233092850468091,0.0003620194508829016,0.0012037049678679556,-0.0009440357885333454,-0.00026413473914446494,-0.0020828615044357307,0.0030971937759478657,0.003078624905840422,-0.0023229971420549067,0.0024325032708326978,-0.0066893657854424785,0.0059824519382492645,0.006569846770581249,-0.009246893512898922,-0.0033745312153317837,0.006502530989812053,-0.001588068377774264,-0.02596379222140781,-0.002060613461833374,-0.02395034868881587,-8.346713811969968e-05,-0.004599505863941588,-0.0008063537940496625,-0.00017526364577133953,0.008425326297259767,-0.0024094854399287304,-0.0010295548696422421,-0.011462393313115195,0.003627148794749717,-0.0028014890867968443,0.019558419465930305,-0.001885189286911126,0.0024030643813119815,-0.0023486522883430874,-0.003326626087062652,-0.006692489080903001,-0.0005668021424266986,0.8511553743516646,0.004009484969286419,0.017961792219069184,-0.00033689635796129965,0.014500849035676885,-0.00010451417041507513,-0.0003795309019931259,-0.0012112831288679984,-0.00250742812832463,-0.0018788076105358915,0.003098599740417995,0.026615097034154628,-0.012340834383882837,-0.0026356008366661045,-0.00024786104434210984,0.005231786557498225,-0.0008153849643564111,-0.009836660095771067,-0.0026356008366661045,0.0015157463820815072,0.001218101879395162,0.002859689643452051,0.005439214162411023,0.041969088001231,-0.0182938509009308,-0.02308717700345867,0.0007929225447451071,-0.00024799362894883237,-0.00010955333002761694,-0.01490881715167045,-0.001268990151229237,0.002236984120625276,0.00086508900236896,-0.008353954992111326,0.0014377395204913926,2.010700876726323e-05,0.02171849547304697,0.000144194415652092,-0.0013872615856351403,0.018059876480006412,-0.004296180481752926,0.0038495808176012445,-0.00797824838642607
v30030,-0.0006852566186462697,0.07298021763458702,-2.5171073361690664e-05,0.003958215930368641,0.041543082506344475,-0.03983403109158029,-0.024977358162744115,-0.012756017441767945,0.033913196367116205,0.034533822552442084,0.2529209383557268,0.07937119093157509,-0.002544552676651251,1.0,0.0041499790028309185,-0.02195550559552604,-0.03766616429453289,-0.024104213102653583,-0.005781466345442323,-0.001466046315159629,0.01778496342047493,0.1509760921493872,-0.01139335150177715,0.06823698028948331,-0.0012130222103516684,0.004939652304481663,0.039033374242356436,0.03171477879514618,0.011500874523496138,0.014003092120884856,-0.031106787008454272,-0.006451423805279844,-0.010780396866424782,0.16063608131484022,0.016968750494840666,0.08502020118086398,0.012962640998513615,0.012681069583743293,-0.00011006246233122596,-2.5171073361690705e-05,-0.00029664571441372415,-0.005968214475552083,0.013800066968805582,0.004138407332610225,0.07101839186954538,-0.06417776744722754,0.0550221103805807,-0.0055052896658732186,-0.06758440941955171,-0.005755487763414662,0.01580790314319296,0.004485548054485117,0.011094022271901312,0.005345825131688566,-0.0004113815211507696,0.008378462705823615,-0.0180370537102132,0.019031071409988796,-0.008500363295484923,0.0006656676066892882,-0.0007954387456037936,0.16929256920715877,0.006485002318834175,0.033574082180796834,0.015630738519636422,-0.01095827234533289,0.04777845021270325,-0.0031336589776909747,-0.0003987164869170463,0.032512318926407324,-0.0009378191729839308,0.06152107396702209,-0.0031336589776909747,0.007266805031797905,6.399244002810832e-05,-0.0014991400103312685,0.01226641083880322,0.001258194536076411,0.0552833380401782,0.016193132171955855,-0.0006738117909006173,-0.00034297053802011376,-0.00010598296192795113,-0.02525107433969691,0.036248000337877444,-0.0999197824944207,0.02433894108371904,-0.0035801985712881367,0.013816619610699533,0.007167334936828475,-0.005094577046547624,0.002258584761626416,0.013464662526226525,0.1011261003767846,0.03867088137844686,-0.005733747570475829,0.050480366543952576
c_d_late1,0.02989668425895696,0.015703308189221398,-0.0009876720516144254,-0.03519609957130837,0.0179805695905766,-0.021187551428414463,-0.009426379340569852,-0.0211218055205024,-0.04303103671755248,0.009420304570155275,0.004249203035924104,0.014286794569328673,0.005004995524469884,0.0041499790028309185,1.0,0.021902238883793963,0.011187495427850521,0.07472727262332769,0.011376007802542462,0.0033829065824536415,0.007507278926537436,-0.0019387146647385004,-0.11275206936598887,-0.06385082239511514,-0.025685858031085303,0.006561494511377053,-0.016963547254438778,0.01095782200431511,-0.06165496742509529,0.09846215061509449,-0.022183623221397483,0.006380864895542876,-0.02387824460893672,0.013393608260427741,0.05209069861484998,0.012891596651023038,0.02605755977488051,0.04777019128734121,0.13680479090167394,-0.000987672051614425,0.002707922116432527,-0.02345317534542341,0.01683204225098791,0.00015054927272148725,-0.08375080958285851,0.0021782504455344766,-0.0018817589922484384,0.01487724917679455,-0.0012470690387330597,0.18801219523987295,0.06063067060284191,0.03745049388443586,0.023905464124694735,0.0007817871217910651,0.0077916882452825666,0.07838234626409002,0.03793177929483505,0.0009047813788261305,0.04292459492567802,0.0018101735040018552,0.002092938206705512,0.01741715206119271,-0.019611915735537055,0.002549975990583725,0.06934032359815298,-0.056506757168661416,-0.09437972268189525,0.009668655659843374,0.000786092115701804,0.009313841880828542,0.020719535714791334,0.026330781311881137,0.009668655659843374,-0.009357849495256202,0.022489891057505818,0.033535704921093604,-0.010742508118678447,0.00223506641585917,-0.008716450896536238,0.05015819467124837,0.00017056488317382566,-0.001586288596158696,0.0006565300323278184,0.01652746053356862,-0.015302316031557206,-0.013485652348037275,-0.053944314875298195,0.010973209624994654,0.0746490009725021,0.0001306652493658694,0.0031596265827853963,0.013109787573897448,-0.012642414787644647,-0.008935480730285574,0.005173929828898292,0.17570347384885157,0.004672971512541133
r_d_rmicro,0.0019626204746282915,-0.0028784820413965155,-0.0013929882280041828,-0.014079702980387103,-0.011079430113986006,-0.09214783850147916,0.006663108262251117,-0.06787105290914057,-0.06476563925589184,-0.006540155864258643,-0.006666661616430534,-0.006657742548499838,-0.007267019284143877,-0.02195550559552604,0.021902238883793963,1.0,0.012224037670414196,0.012130427467278935,0.0238889909763514,-0.01914896571076044,-0.00484511002331571,-0.003583346396598275,0.028319453163112452,-0.10808156941105179,-0.007875540710386934,-0.020906481407621615,-0.82272090755715,-0.021313590377502776,-0.103992005689312,-0.033842116312426083,0.0003871322183473433,-0.00951371789987016,0.023827487005814014,-0.01329354011052649,0.05290008647735242,-0.008418393148258206,-0.005933715168688302,-0.03705214260460391,-0.0535683411333598,-0.0013929882280041828,-0.0004894181229170173,0.003527677677549205,-0.009470237784032795,-0.00287499903087614,-0.11534474679014678,0.013813855811677008,-0.01579549785072841,0.012467393457302236,0.0029906251904221843,0.03798397026461963,-0.03713511241274936,-0.025516935795136794,-0.023414326080486113,-0.004287976671335563,-0.008452978152860564,-0.021048675820016762,0.08818131164318993,-0.001424919010624756,0.0562450684862577,-0.0001897234365627351,-0.0012916665424472591,-0.0033824693800344847,-0.026301589668699433,-0.014574153258904899,-0.028427885058651327,-0.24593767571909883,-0.08534247285007134,-0.025553400753771896,-0.000692144035531656,-0.04140625462258866,0.012527015508797054,0.006105339793032325,-0.025553400753771896,-0.06997262504354569,0.004698064688567557,-0.000872811990363137,-0.1054517876777529,-0.0014959360490571774,-0.07643888437107535,-0.13166194668696227,-0.0035023348599285795,-0.001472207850670045,-0.00025943659553972196,0.004842056877565216,-0.0735334225072934,0.007890785294476893,-0.07432287441888862,0.1419578746714832,-0.02787524463575139,-0.0062084765416974405,-0.003651090490166682,0.010496179362998808,-0.009013338022105999,-0.04066844869436006,-0.08197000832626823,0.03440767252963545,-0.03766131633463345
pohitegevusala,0.001170150964593413,0.00431761546155169,0.002911359073239669,-0.006465266391546223,0.013336248371848903,0.04310316604214879,-0.0910628185621873,-0.05333132473008663,-0.08335328388783361,0.0037848748269695325,0.003712374145541971,0.00314112406292689,-0.003000316766245676,-0.03766616429453289,0.011187495427850521,0.012224037670414196,1.0,0.013573007393489335,-0.00966116796243436,0.00634870371165856,0.003049931811688439,-0.0022155625961654732,0.008184075078706521,-0.1503129459012617,-0.005994113048028133,0.0034362636090339922,-0.008890988739530056,-0.026789786989499936,-0.03629607735824074,-0.05877791009604241,-0.010394129614426687,0.0004769562486305101,-0.03298532584214257,0.003439517933490351,0.006487403551946803,0.004554512520861787,-0.025831021413795435,0.046635276730313625,-0.006738908069786857,0.002911359073239667,0.001779740222101219,-0.1662512508649565,0.0014975595905823388,-0.0010987008545991063,-0.07914021238419575,0.004764404383431568,-0.016222044718570926,0.010410412901351704,0.002357345435842794,0.006600218683985614,-0.005956873376604448,-0.000397017119408905,0.033384624700658574,0.012176483460505117,-0.0036658951057452825,-0.05149863133988117,0.01659593950840968,-0.0002221058449343614,0.006535860515778211,0.00028482384617575796,-0.00029166099570485733,0.0006786838275844769,0.006786907647403682,-0.027333913209005294,-0.003050561423451625,-0.008599979383545422,-0.09283072196772854,0.012627653449457042,0.0013155468019949309,0.01872501319255149,-0.00126055024023775,-0.19591772233211097,0.012627653449457042,-0.008411886594349582,-0.002198326361151077,0.0011162223381506508,0.014843084571143876,-0.0017353937097643755,-0.02493152626568063,0.003604255088408053,-0.005309818538488352,-0.0016795202510795216,-0.00012052494447107324,0.004208031825577128,-0.0017834101830474928,0.0012989546376747814,-0.027166062783584577,-0.009575124379017997,-0.0038666949641259943,0.0027739151403908847,0.008272576645266191,0.006556713115739035,-0.002586234276518355,-0.05148545171719373,-0.057572933420029365,0.00398165613681414,-0.040231015687918495
c_d_sales,0.009556142221469546,0.0021345226368094964,0.0034881514703956444,-0.0019839446896640182,-0.0037839605011646756,0.043981534493301035,-0.02824188597322871,-0.0651916603926009,0.23119459537393805,-0.002365007987010017,-0.00630702899141869,0.010619911188407388,0.012233092850468091,-0.024104213102653583,0.07472727262332769,0.012130427467278935,0.013573007393489335,1.0,0.0032419939776010894,0.05237116873882532,-0.002705915042778536,-0.008941526907384851,-0.012569223614701648,-0.34841647175518986,0.008504999998538557,0.026946046545038363,-0.02228273438331123,-0.06095353809988467,-0.13435419642545973,-0.01869103307357735,0.01002115275633524,-0.0010079122027751273,-0.06183613219175628,-0.01294251560857099,-0.00017199522243656074,-0.0067586625150434666,-0.06994980949158804,0.01991456799013009,-0.013041376463088663,0.003488151470395646,0.003486547711756365,-0.03768831998901994,-0.010529264476055573,-0.0023862634967855203,-0.5950136025656262,0.012982449123048096,-0.033467978114433736,0.04669302465071011,0.004171016255956638,0.05162411562684197,-0.0879668076816125,-0.028973642338304215,0.06215945401137763,-0.00918389888915855,0.011188672591990325,-0.017788000223571753,0.11926154879075103,0.004719119768851903,0.12093473287301393,-0.0017374835864910558,0.0033908222969328164,-0.004277378906061336,-0.005050631689524905,-0.01975532195413038,-0.0586405869986328,-0.004975833852858511,-0.3315510775871071,0.0700843822271253,0.0018673495036154574,-0.034760492443163565,0.011584859870082632,0.033705294525913976,0.0700843822271253,0.05414592485387278,0.012786754898132066,0.010070519648671013,0.06763398056765486,0.006237591733588218,-0.02677101806690747,0.0061979651357183425,-0.006052463868899857,0.0004300082350396443,-0.0012567515137660342,-0.029042275755355233,-0.14078889850352694,0.008117569966675214,-0.5137489784749621,-0.12059521919733449,-0.07502503142540706,-0.004403662181579525,-0.009598182744775164,-0.0066371064685904445,-0.015294148178483215,-0.031111533134836708,-0.09004586931565796,0.05471670527007264,-0.052276426962442675
maa_algus,-0.0016783679952858727,-0.00037190096841770295,-0.0006791756460143653,-0.14618203751794037,-0.003483894288222609,0.004803871859992672,0.010171308237431847,-0.004542118397120559,-0.0072532845917441194,-0.0016307585656102756,-0.0016159032728258042,-0.002300093142994796,0.0003620194508829016,-0.005781466345442323,0.011376007802542462,0.0238889909763514,-0.00966116796243436,0.0032419939776010894,1.0,-0.00536604535002351,-0.0012924263334829786,-0.0008281658221488467,0.030115602049734187,-0.025159881311328368,-0.0027708079016477917,-0.00728125416617788,-0.02142049121475024,-0.009242462356629724,-0.00825103196015847,-0.005614622005423118,-0.0030264211688008844,-0.0033285639901088006,0.016372775603049367,-0.004478116708208314,0.012662562131686428,-0.0028153699204098307,-0.011786982186181202,-0.0036319712226163215,-0.024167253147957642,-0.0006791756460143657,0.009949588638652319,0.006244523571343132,-0.003322131162046984,-0.0003231414964410121,-0.01173870379599499,0.005559048590940972,-0.003006487751127355,-0.004152471091218516,0.0006077357626200762,0.003948024154215374,-0.010817094814847645,-5.63393133148242e-05,-0.017877335438214476,-0.0009111236771865551,-0.0001253268444353303,-0.0024666653915177525,0.038654174522124246,-0.00040365021109949924,0.02535332801318387,-0.00022553255331437971,-0.00037484909957884757,-0.0011286352295316127,-0.5536110954165246,-0.003841452829441048,-0.011151156803942146,-0.017694846896511098,-0.015186130635254928,-0.0093844853765868,-0.00018920519577395408,-0.007548595237971433,0.0026566718587695067,-0.003988975457305171,-0.0093844853765868,-0.006950186094927536,0.03270465214275946,-0.0007498761118286229,-0.0036238191693188605,-0.000311811971773068,-0.06298950169696611,0.009891315499274236,-0.0005927575831745672,-0.0002930477721840082,-5.092135582344381e-05,0.0009449170738364395,-0.017527300370520565,0.0027464788372339186,0.004083726486366148,0.006183162849105058,-0.009799889370749125,-0.00025800345427234194,0.004408596843896268,0.004110921465064537,-0.0029123799348908454,-0.003340603569263749,-0.01410736692045033,0.011252262906491464,-0.00938738770595379
c_d_o1comb,0.0021704412726355747,0.0006407388448881598,0.0011652812420628626,0.008187256413559984,0.001308369492096133,0.01979270496449499,-0.007847990577191008,-0.017149051602137942,-0.02528244417882957,-0.0006947800858291194,-0.0005878850004805675,0.008533199029587456,0.0012037049678679556,-0.001466046315159629,0.0033829065824536415,-0.01914896571076044,0.00634870371165856,0.05237116873882532,-0.00536604535002351,1.0,6.419115793475105e-07,-0.00027122567626847687,0.00807121936109911,-0.045135465101557394,0.001670171997744064,0.12071628471840447,0.015190744159107372,-0.014214360824889739,-0.02078226526664062,-0.013705175014115238,-0.0014712714632907822,0.013038515998921764,-0.40247765326421764,-0.00248115764300387,-0.0022792348248519313,-0.0016181446031670536,-0.023212263971962157,-0.004484700406581023,-0.00578102287819139,0.0011652812420628622,-0.0003210445817690876,-0.03139873757163128,0.008959713959251908,0.004347108355248689,-0.04749157645482498,0.004734495825985131,-0.006495132609544559,0.005820000608998307,0.00039650632131415207,0.00300904180542292,-0.010738158504041483,-0.0003911180299815519,0.40437147557892356,-0.0015032809462956693,-0.0003633779383345211,-0.012043707670405482,-0.004775168946655407,0.0005628326376264879,-0.0036361527976975687,0.0011605627679778512,-0.0008373000596095688,5.1917651839520834e-05,0.00791459181208783,-0.0030220688198800668,-0.010203286729326562,0.005846614699103378,-0.05309576652230652,0.5110453074575039,-0.00045402710281103293,-0.007610549173586138,-0.001660002250045767,0.033108848566812114,0.5110453074575039,0.05872821435198267,0.003255403004156782,0.002367551814447452,0.08290107752205296,-0.0015862883975863503,-0.023723918068716533,0.0017563377225543425,0.0010141946255650004,-0.0003072141137967151,-0.00012484693922118947,-0.019628493644934807,-0.024150759604482788,0.002576841227820446,-0.03799826001532249,-0.11814686504028293,-0.012141502424302885,-0.0036599038684063017,-0.0069102770571868805,-0.0020470867266471093,-0.00148900036996913,-0.0037413967833805598,-0.023063601963486193,0.0042398913679888555,0.003109520060787388
v40020,0.00010733912422341488,0.030055778777030417,0.00030671667334237384,0.0006037932655291697,0.02168297502781095,-0.010375705626128778,-0.008350050238845991,0.0021934013873452386,0.0005146398778411057,0.7023117907802353,0.04722588253941307,0.09797667048562105,-0.0009440357885333454,0.01778496342047493,0.007507278926537436,-0.00484511002331571,0.003049931811688439,-0.002705915042778536,-0.0012924263334829786,6.419115793475105e-07,1.0,-0.06048244908359504,-0.0016606423937823972,0.005525172427064985,-0.0002991184304766981,0.0010450755101273387,0.018393333144968122,0.04589635942247115,0.009222456343629304,-0.00020689786693978487,-0.031935708198649396,-0.0014238997551432712,-0.0062074783441097335,0.1956814604273642,0.0013609741036696792,0.6454908817808934,0.017016319308785586,0.016996095952130776,-0.008468962320168671,0.0003067166733423739,-6.547295184240393e-05,-0.003747487300154286,-0.0001736723588338166,0.0008973497077750983,0.0071295461047715105,-0.03747958082043812,0.012166525895152505,0.0008804443523676516,-0.3049761897838058,-0.00014872956479205083,0.00022096397273000485,0.001013678976276931,0.006281597438294628,0.007958582016226656,-0.0005549178176239437,-0.0013267324695195226,0.0014665672508960468,0.0006910398439746624,0.004345828507610689,-2.3957500376833756e-05,0.00019699493847176631,0.16841706955331426,0.0013870998351604444,0.024852398115217667,0.0007878186964660981,-0.00014066815433034913,0.00017384049540505644,-3.65778309639977e-05,-9.259304260389007e-05,0.006546279908166707,-0.00045786039798623916,0.007935855568151446,-3.65778309639977e-05,-0.00042668659556113466,7.09840361430014e-05,5.1584121458166786e-05,0.006411283543904852,-7.855106950854272e-05,0.007233731096931175,0.0014474095791052423,0.001902795269335289,-0.00014575536446960726,-3.2137985274713244e-05,0.005447463004762348,0.007570033986447709,-0.07467119315466213,-0.005426533839138454,0.004481017986705533,0.0007114443636270843,0.0011688148686949651,-0.001100058053726736,-0.0005287904340154676,0.0006441034385245647,-0.0019983772634076516,0.035550177836278264,-0.00022496546672458502,0.0027864688087179076
v50010,-0.0004582327550600656,0.06901192472121115,-0.00011636925883572847,0.000678939995597608,0.03206882710991772,0.0021988830422184,0.005276124266608237,0.00453060696780986,0.0026301749788274586,-0.19347386613881581,0.3447676801669182,0.028493907544077674,-0.00026413473914446494,0.1509760921493872,-0.0019387146647385004,-0.003583346396598275,-0.0022155625961654732,-0.008941526907384851,-0.0008281658221488467,-0.00027122567626847687,-0.06048244908359504,1.0,-0.0004376815695286983,0.010047270554230088,-0.00021401858680762168,-0.00047642050375964443,0.011246469917646934,0.0005346326875604667,0.027291147590827004,-0.0010991861500066918,-0.012388031841515691,-0.0010506092301290348,-0.000933962680844573,0.0776099788768059,-0.011199178739381725,0.08097535731665804,-0.0018047437784901818,0.007455857298888146,-0.0015163166959314047,-0.00011636925883572843,-2.222729784620464e-05,0.0003448942653122329,0.008802660701121436,0.0008620076249252378,0.018313703153262736,-0.01178466443759536,0.016096725780972355,-0.01728944476430103,-0.09552138349046242,-0.0019850727696068796,-0.002373830948128403,0.001594538775436151,0.0009664989120605773,0.0054795937088660766,0.00014419812526047504,-0.0012674686333641611,-0.0091421077432021,-0.00025141478593470636,-0.008222722633444595,0.00019243066815778995,-5.543772861023811e-05,0.07245880978074487,0.0008978010715419847,0.12504889461744242,-0.007592218731887123,0.012532554322575743,0.007815145519750826,-0.0005574458191279265,-0.0005820087744619431,0.008270373966763639,-0.0003013228264474614,-0.0022549030041295257,-0.0005574458191279265,-0.0015624568404928618,0.0002686939480142043,-0.00032732897254328424,0.005750448180162805,0.0007551939053812915,0.0020528331433106255,-0.012830075962145469,-0.0001417261070644024,-2.8289453919451048e-05,0.0002774814598884238,-0.000280720723116893,0.008934558588342504,-0.02468975379629481,0.007103289031055278,0.003560622172661469,-0.004455980767938895,0.0002481201301078629,-0.001020472215120301,-0.00016851591414518028,0.0019738017068679347,-0.003798802975451224,0.006881208064113736,-0.0018671633327368928,0.005136771970140981
